MS_system,Version Id,Microservice,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountStmt,CountStmtDecl,CountStmtExe,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountSemicolon,RatioPrivateToPublicMethod,Sum(Ce),Sum(NOC),Sum(NOI),Sum(PkgTCi),Sum(TLOC),Sum(Aa),Sum(Ad),Sum(Ait),Sum(Ao),Sum(Av),Sum(HMd),Sum(HMi),Sum(Ma),Sum(Md),Sum(Mi),Sum(Mit),Sum(Mo),Sum(NF),Sum(NMA),Sum(NMI),Sum(NOA),Sum(NOCh),Sum(NOD),Sum(NOL),Sum(NOPa),Sum(NORM),Sum(NPF),Sum(NSF),Sum(NSM),Sum(PMd),Sum(PMi),Sum(RTLOC),Sum(WMC),Sum(PF),Avg(Ait),Avg(Ao),Avg(HMd),Avg(HMi),Avg(MHF),Avg(MIF),Avg(Mi),Avg(Mit),Avg(Mo),Avg(NMI),Avg(NPF),Avg(NSM),Avg(PMR),Avg(PMi),Avg(AIF),Max(Aa),Max(Ad),Max(Ait),Max(Ao),Max(Av),Max(DIT),Max(HMd),Max(HMi),Max(MHF),Max(MIF),Max(Ma),Max(Md),Max(Mi),Max(Mit),Max(Mo),Max(NF),Max(NM),Max(NMA),Max(NMI),Max(NOA),Max(NOCh),Max(NOD),Max(NOL),Max(NOPa),Max(NORM),Max(NPF),Max(NPM),Max(NSF),Max(NSM),Max(PMR),Max(PMd),Max(PMi),Max(SIX),Max(AHF),Max(AIF),Max(LCOM*),Sum(Di),Sum(Fin),Sum(Fout),Sum(IOVars),Sum(NBD),Sum(Si),Sum(VG),Avg(Si),Max(Di),Max(Fout),Max(IOVars),Max(NBD),Max(Si),Max(VG),SQ reliability remediation effort,Cognitive complexity,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,SQ security remediation effort,Bugs,Avg(SQ reliability remediation effort),Avg(Cognitive complexity),Avg(Minor violations),Avg(Info violations),Avg(Security remediation effort),Avg(Security hotspots),Avg(Effort to reach rating A),Avg(Reliability remediation effort),Avg(SQ security remediation effort),Avg(Bugs),Avg(Major violations),Max(Sqale rating),Max(Reliability rating),Max(Security rating),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_MNC,Yin_MNC,Liu_MNC,Huang_MNC,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-0.2.0,6,ts-payment-service,13.0,1.0,2.0,12.0,36.0,19.0,37.0,0.0,1.0,28.0,553.0,91.0,412.0,270.0,276.0,204.0,99.0,32.0,0.0,8.0,232.0,0.0,8.0,12.0,3.0,43.0,209.0,21.0,21.0,0.0,0.0,5.0,1.0,0.0,28.0,28.0,0.0,0.0,0.0,21.0,32.0,0.0,1.0,1.0,1.0,16.0,1.0,4.0,0.0,2.0,1.0,27.0,0.0,378.0,40.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.962962963,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,8.0,1.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,0.555555556,43.0,0.0,0.0,43.0,40.0,0.0,40.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0,14,0,0,40,0,0,8,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.0,1.0,1.0,2.609719464835264e-23,6.781074126816197e-23,0.0,0.0,2.86270195771023e-23,9.264123744557705e-23,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.0,0.1531442305436673,0.0851744006169262
train-ticket-0.2.0,6,ts-preserve-service,92.0,14.0,8.0,69.0,187.0,371.0,201.0,16.0,2.0,159.0,3987.0,804.0,2662.0,1457.0,1785.0,1161.0,835.0,257.0,0.0,24.0,1471.0,0.10062893081761,12.0,57.0,2.0,207.0,1420.0,293.0,293.0,0.0,0.0,2.0,18.0,0.0,113.0,113.0,0.0,0.0,0.0,293.0,113.0,0.0,2.0,2.0,2.0,85.0,2.0,2.0,2.0,8.0,2.0,95.0,0.0,2592.0,211.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.9591836734693876,0.0,0.0,0.0,0.0,0.0,0.0350877192982456,0.0350877192982456,0.9591836734693876,0.0,0.0,18.0,18.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,18.0,12.0,11.0,0.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,0.166666667,1.0,0.0,1.75,207.0,0.0,0.0,207.0,133.0,0.0,211.0,0.0,8.0,0.0,8.0,4.0,0.0,18.0,0,260,8,0,2676,0,0,214,0,0,0,0.0,21.666666666666668,5.583333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,32.166666666666664,1.0,1.0,1.0,0.1228447171421993,0.0258870052710317,0.1145673528019882,0.0106621306386315,0.1347531092885235,0.0353661404848047,0.1818032634358761,0.0397072635941041,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.240561623775353,0.1136048215412187,0.063183722609825
train-ticket-0.2.0,6,ts-price-service,12.0,1.0,2.0,11.0,50.0,24.0,51.0,0.0,1.0,41.0,755.0,121.0,586.0,316.0,417.0,240.0,217.0,49.0,0.0,9.0,357.0,0.0,7.0,11.0,2.0,76.0,364.0,26.0,26.0,0.0,0.0,7.0,1.0,0.0,41.0,41.0,0.0,0.0,0.0,26.0,44.0,0.0,1.0,1.0,1.0,12.0,1.0,6.0,0.0,2.0,1.0,40.0,0.0,583.0,58.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.962962963,0.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,12.0,12.0,0.0,1.0,1.0,1.0,3.0,1.0,6.0,0.0,12.0,1.0,1.0,1.0,12.0,0.0,2.0,1.0,0.0,1.0,76.0,0.0,0.0,76.0,57.0,0.0,58.0,0.0,5.0,0.0,5.0,3.0,0.0,4.0,0,28,0,0,50,0,0,24,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.0,1.0,1.0,1.935998801457556e-23,2.9614269140826333e-24,0.0,0.0,2.1236717715201042e-23,4.0458229595266605e-24,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.0022546282459868,0.2242578644966403,0.1247257511714536
train-ticket-0.2.0,6,ts-rebook-service,28.0,5.0,2.0,23.0,71.0,113.0,76.0,11.0,1.0,57.0,1560.0,265.0,1104.0,574.0,731.0,445.0,390.0,124.0,0.0,7.0,590.0,0.1929824561403508,5.0,20.0,1.0,114.0,681.0,88.0,88.0,0.0,0.0,1.0,12.0,0.0,53.0,53.0,0.0,0.0,0.0,88.0,53.0,0.0,1.0,1.0,1.0,27.0,1.0,2.0,0.0,2.0,2.0,41.0,0.0,1120.0,132.0,0.0,0.0,0.0,0.6,0.0,0.9438596491578948,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9438596491578948,0.0,0.0,17.0,17.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,17.0,15.0,13.0,0.0,1.0,1.0,1.0,10.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.266666667,0.5,0.0,1.0,114.0,0.0,0.0,114.0,82.0,0.0,132.0,0.0,8.0,0.0,8.0,9.0,0.0,18.0,10,188,2,0,378,0,0,50,10,0,2,2.0,37.6,0.4,0.4,0.0,0.0,0.0,2.0,0.0,0.4,13.2,1.0,2.0,1.0,0.0937341737145197,0.0248790940373702,0.0594961057310233,0.0341848192240917,0.1028206311875919,0.0339891588713394,0.0944124649743871,0.1273090411150721,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.0933456496703865,0.1299103943812282,0.0722524115733797
train-ticket-0.2.0,6,ts-route-plan-service,27.0,2.0,2.0,17.0,50.0,65.0,52.0,5.0,1.0,40.0,1086.0,210.0,757.0,414.0,551.0,365.0,276.0,73.0,0.0,6.0,459.0,0.125,5.0,16.0,1.0,78.0,465.0,60.0,60.0,0.0,0.0,0.0,6.0,0.0,40.0,40.0,0.0,0.0,0.0,60.0,40.0,0.0,1.0,1.0,1.0,24.0,1.0,3.0,0.0,2.0,1.0,34.0,0.0,814.0,65.0,0.0,0.0,0.0,0.375,0.0,0.9361111111333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.9361111111333332,0.0,0.0,10.0,10.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,10.0,8.0,5.0,0.0,1.0,1.0,1.0,9.0,1.0,3.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,0.75,0.0,0.0,1.0,78.0,0.0,0.0,78.0,57.0,0.0,65.0,0.0,8.0,0.0,8.0,4.0,0.0,9.0,0,82,0,0,562,0,0,30,0,0,0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.079490483660812,0.0157814969802687,0.0444467998497149,0.034885771722135,0.0871961780801998,0.0215602628972022,0.0705312033867569,0.1299194861143019,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.0507961824414122,0.4043750879825045,0.2249017519044294
train-ticket-0.2.0,6,ts-route-service,12.0,1.0,2.0,11.0,47.0,24.0,48.0,0.0,1.0,38.0,797.0,117.0,577.0,314.0,413.0,243.0,215.0,49.0,0.0,9.0,352.0,0.0,7.0,11.0,2.0,62.0,358.0,26.0,26.0,0.0,0.0,5.0,1.0,0.0,38.0,38.0,0.0,0.0,0.0,26.0,42.0,0.0,1.0,1.0,1.0,14.0,1.0,5.0,0.0,2.0,1.0,37.0,0.0,629.0,60.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.962962963,0.0,0.0,5.0,5.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,12.0,12.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,12.0,1.0,1.0,1.0,12.0,0.0,2.0,1.0,0.0,0.416666667,62.0,0.0,0.0,62.0,54.0,0.0,60.0,0.0,4.0,0.0,4.0,3.0,0.0,6.0,0,40,0,0,90,0,0,10,0,0,0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,1.0,1.0,1.0,8.529452065712509e-26,4.9867618799290286e-21,0.0,0.0,9.356285016731512e-26,6.812781909817624e-21,0.0,0.0,2.422901688054347e-23,8.74125232847682e-18,0.0,0.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.1763412948019174,0.0204915517058743,0.0113968095831134
train-ticket-0.2.0,6,ts-seat-service,30.0,2.0,2.0,14.0,39.0,41.0,41.0,2.0,1.0,35.0,1009.0,154.0,731.0,374.0,475.0,304.0,254.0,53.0,0.0,3.0,405.0,0.0571428571428571,5.0,13.0,1.0,50.5,401.0,32.0,32.0,0.0,0.0,1.0,3.0,0.0,32.0,32.0,0.0,0.0,0.0,32.0,32.0,0.0,1.0,1.0,1.0,20.0,1.0,2.0,0.0,2.0,1.0,29.0,0.0,759.0,48.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.9305555555833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.9305555555833332,0.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,1.0,0.5,0.0,1.0,49.5,1.0,1.0,51.0,40.0,1.0,48.0,0.0294117647058823,5.0,1.0,5.0,3.0,1.0,8.0,10,66,0,0,150,2,0,36,10,0,2,2.0,13.2,0.0,0.0,0.0,0.4,0.0,2.0,0.0,0.4,6.0,1.0,4.0,1.0,0.0738594631259279,0.0385620810158653,0.0492253173107665,0.034885771722135,0.0810192944241871,0.0526824930236187,0.0781140797259354,0.1299194861143019,0.592199817393422,0.304588117823211,0.48495061045209,0.023812408771398,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.4167630884958223,0.2624046224157381,0.1459418768439888
train-ticket-0.2.0,6,ts-security-service,17.0,3.0,2.0,14.0,61.0,55.0,64.0,2.0,1.0,50.0,923.0,146.0,665.0,392.0,438.0,298.0,200.0,64.0,0.0,11.0,361.0,0.04,7.0,12.0,2.0,74.0,345.0,37.0,37.0,0.0,0.0,2.0,3.0,0.0,42.0,42.0,0.0,0.0,0.0,37.0,46.0,0.0,1.0,1.0,1.0,14.0,1.0,5.0,0.0,2.0,1.0,39.0,0.0,609.0,76.0,0.0,0.0,0.0,0.25,0.0,0.9380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.9380952381,0.0,0.0,16.0,16.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,16.0,10.0,10.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,10.0,1.0,1.0,1.0,10.0,0.0,1.428571429,0.5,0.0,0.770833333,74.0,0.0,0.0,74.0,58.0,0.0,76.0,0.0,4.0,0.0,4.0,2.0,0.0,18.0,0,44,0,0,80,0,0,30,0,0,0,0.0,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,1.0,1.0,1.0,3.170482702245376e-22,0.015191300888456,1.1096913736315077e-17,0.0,3.4778247857292896e-22,0.0207539526392912,1.7609337057960464e-17,0.0,2.2113487633426502e-20,0.1229748637781944,1.1586801700771879e-17,0.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.1613632224109365,0.1380273148327522,0.0767668084387366
train-ticket-0.2.0,6,ts-ticketinfo-service,14.0,2.0,1.0,13.0,36.0,39.0,38.0,0.0,1.0,32.0,555.0,108.0,418.0,260.0,276.0,204.0,93.0,41.0,0.0,5.0,226.0,0.0,5.0,12.0,1.0,49.0,199.0,33.0,33.0,0.0,0.0,1.0,1.0,0.0,27.0,27.0,0.0,0.0,0.0,33.0,27.0,0.0,1.0,1.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,26.0,0.0,375.0,34.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.9696969697272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.9696969697272728,0.0,0.0,8.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.5,0.0,1.25,49.0,0.0,0.0,49.0,32.0,0.0,34.0,0.0,8.0,0.0,8.0,3.0,0.0,6.0,0,8,0,0,160,0,0,32,0,0,0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.0,1.0,1.0,2.8233059478107987e-17,0.0013467383546248,9.51909330196808e-21,0.0,3.0969932105415394e-17,0.0018398782457557,1.510554433634739e-20,0.0,4.2353277668356303e-16,0.0124857642311821,8.044069190977739e-19,0.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.2364807553867031,0.0329495352121952,0.0183255804175058
train-ticket-0.2.0,6,ts-train-service,11.0,1.0,2.0,10.0,49.0,14.0,50.0,0.0,1.0,41.0,659.0,104.0,537.0,299.0,352.0,220.0,178.0,51.0,0.0,8.0,291.0,0.0,7.0,10.0,2.0,63.0,321.0,16.0,16.0,0.0,0.0,2.0,1.0,0.0,41.0,41.0,0.0,0.0,0.0,16.0,44.0,0.0,1.0,1.0,1.0,12.0,1.0,5.0,0.0,2.0,1.0,40.0,0.0,530.0,59.0,0.0,0.0,0.0,0.1,0.0,0.958333333375,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.958333333375,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,12.0,1.0,1.0,1.0,12.0,0.0,2.0,1.0,0.0,1.0,63.0,0.0,0.0,63.0,59.0,0.0,59.0,0.0,5.0,0.0,5.0,2.0,0.0,3.0,0,38,0,0,10,0,0,18,0,0,0,0.0,5.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,1.6336646507421452e-30,2.5464112270974535e-20,0.0,0.0,1.7920297782722597e-30,3.478839527660167e-20,0.0,0.0,4.537409807152019e-28,7.355807792999538e-18,0.0,0.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.178201026974255,0.1239418804531192,0.0689328964039492
train-ticket-0.2.0,6,ts-travel-plan-service,31.0,3.0,2.0,19.0,66.0,88.0,69.0,8.0,1.0,52.0,1234.0,252.0,850.0,488.0,595.0,406.0,299.0,76.0,0.0,8.0,504.0,0.1538461538461538,5.0,17.0,1.0,110.0,499.0,72.0,72.0,0.0,0.0,3.0,9.0,0.0,50.0,50.0,0.0,0.0,0.0,72.0,50.0,0.0,1.0,1.0,1.0,26.0,1.0,4.0,0.0,2.0,1.0,41.0,0.0,881.0,65.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.9375,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,8.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,11.0,12.0,8.0,0.0,1.0,1.0,1.0,9.0,1.0,4.0,0.0,6.0,1.0,1.0,1.0,6.0,0.0,0.666666667,0.5,0.0,1.0,110.0,0.0,0.0,110.0,63.0,0.0,65.0,0.0,8.0,0.0,8.0,3.0,0.0,6.0,0,38,0,0,656,0,0,22,0,0,0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1.0,1.0,1.0,0.1917600773985567,0.0173590191507853,0.1240727107974277,0.0842217032254302,0.2103490265434202,0.0237154318754701,0.1968870116541312,0.3136533853936906,1.488919098308921,0.1488268014308756,1.2254457504400518,0.509473308456849,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.1950613675288399,0.2909787092329623,0.1618339591587653
train-ticket-0.2.0,6,ts-travel-service,30.0,4.0,2.0,25.0,119.0,109.0,123.0,6.0,1.0,97.0,1930.0,332.0,1416.0,751.0,951.0,576.0,538.0,137.0,0.0,19.0,787.0,0.0618556701030927,7.0,23.0,2.0,177.0,906.0,96.0,96.0,0.0,0.0,9.0,7.0,0.0,93.0,93.0,0.0,0.0,0.0,96.0,97.0,0.0,1.0,1.0,1.0,48.0,1.0,11.0,0.0,2.0,2.0,86.0,0.0,1516.0,142.0,0.0,0.0,0.0,0.3043478260869565,0.0,0.9673202614761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.9673202614761904,0.0,0.0,11.0,11.0,0.0,0.0,5.0,2.0,6.0,0.0,1.0,0.0,20.0,20.0,0.0,0.0,0.0,11.0,20.0,20.0,0.0,1.0,1.0,1.0,16.0,1.0,11.0,0.0,20.0,1.0,1.0,1.0,20.0,0.0,1.294117647,1.0,0.0,1.0,173.0,4.0,4.0,181.0,132.0,4.0,142.0,0.037037037037037,9.0,1.0,9.0,5.0,1.0,6.0,0,118,0,0,606,0,0,60,0,0,0,0.0,16.857142857142858,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.428571428571429,1.0,1.0,1.0,0.053929356885842,0.0341933870834138,0.0348169593414116,0.0246679657516476,0.0591571920336269,0.0467140991621979,0.0552499178550715,0.0918669496396944,0.4284938467117826,0.2794678745394725,0.3437349891850879,0.0680364410648152,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.3419617061667542,0.0863730560247821,0.0480382006572902
train-ticket-0.2.0,6,ts-travel2-service,31.0,4.0,2.0,25.0,116.0,113.0,120.0,6.0,1.0,94.0,1976.0,333.0,1453.0,786.0,976.0,586.0,554.0,136.0,0.0,19.0,814.0,0.0638297872340425,7.0,23.0,2.0,173.0,922.0,99.0,99.0,0.0,0.0,12.0,7.0,0.0,90.0,90.0,0.0,0.0,0.0,99.0,94.0,0.0,1.0,1.0,1.0,48.0,1.0,11.0,0.0,2.0,2.0,83.0,0.0,1549.0,141.0,0.0,0.0,0.0,0.3043478260869565,0.0,0.9673202614761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.9673202614761904,0.0,0.0,11.0,11.0,0.0,0.0,5.0,2.0,6.0,0.0,1.0,0.0,20.0,20.0,0.0,0.0,0.0,11.0,20.0,20.0,0.0,1.0,1.0,1.0,16.0,1.0,11.0,0.0,20.0,1.0,1.0,1.0,20.0,0.0,1.294117647,1.0,0.0,1.75,171.0,2.0,2.0,174.0,129.0,2.0,141.0,0.019047619047619,9.0,1.0,9.0,5.0,1.0,6.0,0,124,0,0,1116,0,0,72,0,0,0,0.0,17.714285714285715,6.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142,1.0,1.0,1.0,0.053929356885842,0.0115448957354664,0.0348169593414116,0.0246679657516476,0.0591571920336269,0.0157723305646259,0.0552499178550715,0.0918669496396944,0.4284938467117825,0.0958365316897343,0.3437349891850879,0.0680364410648152,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.3352028456288849,0.5275958559784482,0.2934335863741531
train-ticket-0.2.0,6,ts-verification-code-service,11.0,5.0,4.0,8.0,122.0,10.0,127.0,2.0,1.0,121.0,1002.0,200.0,762.0,216.0,457.0,292.0,200.0,140.0,0.0,3.0,308.0,0.0165289256198347,4.0,8.0,1.0,48.333333333,204.0,14.0,14.0,0.0,0.0,3.0,4.0,0.0,18.0,18.0,0.0,0.0,0.0,14.0,18.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,5.0,14.0,0.0,857.0,33.0,0.0,0.0,0.0,0.5,0.0,0.8333333334285714,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.8333333334285714,0.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,1.333333333,0.6,0.0,0.6,44.333333333,2.0,2.0,49.0,28.0,4.0,33.0,0.2,7.0,2.0,7.0,3.0,4.0,7.0,0,51,0,0,90,3,0,5,0,0,0,0.0,10.2,2.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.66726682804232e-34,3.0624223353564383e-20,0.0,0.0,5.119705035666032e-34,4.1838002272598407e-20,0.0,0.0,3.323652320990086e-31,9.657443617906493e-18,0.0,0.0,0.9116280714471172,0.7319714539434776,0.6301721467304536,0.2685183937030269,0.0,0.1104729627739851,0.0614418731626143
train-ticket-1.0.0,7,ts-admin-order-service,16.0,1.0,2.0,9.0,54.0,18.0,55.0,1.0,1.0,49.0,883.0,115.0,705.0,415.0,440.0,321.0,226.0,56.0,0.0,4.0,375.0,0.0204081632653061,4.0,9.0,1.0,46.0,373.0,20.0,20.0,0.0,0.0,1.0,2.0,0.0,50.0,50.0,0.0,0.0,0.0,20.0,50.0,0.0,1.0,1.0,1.0,11.0,1.0,4.0,0.0,2.0,1.0,48.0,0.0,710.0,62.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.933333333375,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.933333333375,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,12.0,1.0,1.0,1.0,12.0,0.0,1.6,0.5,0.0,0.583333333,46.0,0.0,0.0,46.0,59.0,0.0,62.0,0.0,4.0,0.0,4.0,2.0,0.0,3.0,0,26,0,0,72,0,0,6,0,0,0,0.0,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1131830064381261e-22,0.0055087517150766,6.222007123422845e-22,0.0,2.648927802031578e-22,0.0194755532599815,1.142052286281838e-20,0.0,2.210577527176693e-20,0.0978016119380465,1.0760301448002256e-17,0.0,0.4202390890323161,0.2828546969392654,0.0544809304981975,2.459310422806149,0.0,0.2066824226124408,0.1149507976994881
train-ticket-1.0.0,7,ts-admin-route-service,10.0,1.0,2.0,7.0,26.0,13.0,27.0,1.0,1.0,22.0,478.0,62.0,363.0,220.0,226.0,172.0,91.0,33.0,0.0,3.0,185.0,0.0454545454545454,2.0,7.0,1.0,37.0,170.0,15.0,15.0,0.0,0.0,3.0,2.0,0.0,23.0,23.0,0.0,0.0,0.0,15.0,23.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,21.0,0.0,354.0,35.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.9111111111666668,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.9111111111666668,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,1.2,1.0,0.0,0.583333333,37.0,0.0,0.0,37.0,31.0,0.0,35.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,0,22,0,0,36,0,0,8,0,0,0,0.0,5.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.932588397175804e-26,0.0038918875710854,5.680258216675474e-22,0.0,1.649677190463044e-25,0.0137593174629907,1.0426140237937752e-20,0.0,1.607164964129784e-23,0.0038918875710854,3.1213935915284695e-19,0.0,0.4202390890323161,0.2828546969392654,0.0544809304981975,2.459310422806149,0.0,0.1163426347104992,0.0647064152693313
